Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound,label
817,192.168.50.8-74.208.236.171-59737-80-6,192.168.50.8,59737,74.208.236.171,80,6,2018-11-03 09:41:54.882488,93654,3,5,18,3266,6,6,6.0,0.0,1624,6,653.2,886.215098043359,35065.2401392359,85.4208042368719,13379.1428571429,22991.0374235162,54773,1,92635,46317.5,65497.1798209663,92631,4,38881,9720.25,18679.599359997,37728,1,0,0,0,0,60,100,32.032801588827,53.3880026480449,6,1624,365.555555555556,713.470936883751,509040.777777778,0,0,0,0,0,1,1,0,1,411.25,6.0,653.2,60,0,0,0,0,0,0,3,18,5,3266,16425,1959,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
42458,173.194.204.109-192.168.50.9-465-49082-6,173.194.204.109,465,192.168.50.9,49082,6,2018-11-03 09:25:07.382904,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
135514,192.168.50.6-4.2.2.4-58504-53-17,192.168.50.6,58504,4.2.2.4,53,17,2018-11-03 09:57:19.005864,39240,2,2,180,212,90,90,90.0,0.0,106,106,106.0,0.0,9989.80632008155,101.936799184506,13080.0,22650.0284105782,39234,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,50.9683995922528,50.9683995922528,90,106,96.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,120.5,90.0,106.0,40,0,0,0,0,0,0,2,180,2,212,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1667,192.168.50.9-72.21.91.29-50482-80-6,192.168.50.9,50482,72.21.91.29,80,6,2018-11-03 09:51:38.802242,115564091,31,28,878,1260,439,0,28.3225806451613,109.631925732357,630,0,45.0,165.227116418583,18.5005565439874,0.510539212392542,1992484.32758621,4025158.82331009,10215150,1,115564091,3852136.36666667,4964181.8535652,10244007,1,112574987,4169443.96296296,5122022.48904942,10243998,1,0,0,0,0,1008,912,0.268249416680827,0.242289795711715,0,630,35.6333333333333,136.732941075445,18695.8971751412,0,0,0,0,1,0,0,0,0,36.2372881355932,28.3225806451613,45.0,1008,0,0,0,0,0,0,31,878,28,1260,29200,285,2,32,31559.9090909091,9271.07697578383,59510,28490,10202434.5454545,29280.7763434087,10215150,10114315,ocsp.digicert.com/,0,BENIGN
1597,192.168.50.6-74.208.236.171-55150-80-6,192.168.50.6,55150,74.208.236.171,80,6,2018-11-03 09:52:59.677482,56003,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,428.548470617645,71.4247451029409,18667.6666666667,30835.8457697099,54260,12,0,0.0,0.0,0,0,1743,871.5,1215.51655685968,1731,12,0,0,0,0,20,60,17.8561862757352,53.5685588272057,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,1892,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
170210,192.168.50.9-198.105.254.11-55358-443-6,192.168.50.9,55358,198.105.254.11,443,6,2018-11-03 10:00:33.974177,84427,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,142.134625179149,47.3782083930496,28142.3333333333,48739.6210524183,84422,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,80,40,23.6891041965248,23.6891041965248,0,6,2.4,3.286335345031,10.8,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,80,0,0,0,0,0,0,2,0,2,12,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
3961,192.168.50.8-74.208.236.171-59694-80-6,74.208.236.171,80,192.168.50.8,59694,6,2018-11-03 09:38:07.444705,175,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,102857.142857143,17142.8571428571,87.5,119.501046020527,172,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,5714.28571428572,11428.5714285714,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
102101,192.168.50.8-4.2.2.4-62940-53-17,192.168.50.8,62940,4.2.2.4,53,17,2018-11-03 09:53:26.756672,20885,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,11683.0260952837,191.52501795547,6961.66666666667,12053.6302553767,20880,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,95.7625089777352,95.7625089777352,35,87,55.8,28.4815729902686,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,64,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
44514,192.168.50.6-4.2.2.4-53815-53-17,192.168.50.6,53815,4.2.2.4,53,17,2018-11-03 09:25:23.295583,21244,2,2,92,170,46,46,46.0,0.0,85,85,85.0,0.0,12332.8939935982,188.28845791753,7081.33333333333,12260.0329662417,21238,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,94.1442289587648,94.1442289587648,46,85,61.6,21.3611797427015,456.3,0,0,0,0,0,0,0,0,1,77.0,46.0,85.0,40,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
154529,192.168.50.8-4.2.2.4-56345-53-17,192.168.50.8,56345,4.2.2.4,53,17,2018-11-03 10:01:10.928624,21044,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,11879.8707470063,190.0779319521,7014.66666666667,12146.2949632113,21040,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,95.0389659760502,95.0389659760502,34,91,56.8,31.2201857777945,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
117847,192.168.50.6-4.2.2.4-65112-53-17,192.168.50.6,65112,4.2.2.4,53,17,2018-11-03 09:40:35.082366,20757,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,7708.24300236065,192.706075059016,6919.0,11980.5954359539,20753,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,96.3530375295081,96.3530375295081,32,48,38.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
133131,192.168.50.6-4.2.2.4-59897-53-17,192.168.50.6,59897,4.2.2.4,53,17,2018-11-03 09:29:53.272224,21024,2,2,50,82,25,25,25.0,0.0,41,41,41.0,0.0,6278.53881278539,190.258751902588,7008.0,12133.8819427255,21019,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,95.1293759512938,95.1293759512938,25,41,31.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
24,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,2018-11-03 09:18:16.964447,114456999,45,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.393160753760458,2601295.43181818,4295632.00014981,10001143,1,114456999,2601295.43181818,4295632.00014981,10001143,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.393160753760458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,0,0,0,-1,-1,0,0,8185.58333333333,28337.1122877862,98168,3,9529897.25,351582.631269243,10001143,9048097,0,0,BENIGN
1069,172.217.10.67-192.168.50.8-443-59794-6,172.217.10.67,443,192.168.50.8,59794,6,2018-11-03 09:45:45.051247,41707,5,2,220,12,69,6,44.0,26.2963875846094,6,6,6.0,0.0,5562.61538830412,167.837533267797,6951.16666666667,16970.5302264445,41592,1,41707,10426.75,20851.5,41704,1,1,1.0,0.0,1,1,1,0,0,0,100,40,119.883952334141,47.9535809336562,6,69,37.625,29.1642516006938,850.553571428571,0,0,1,0,0,1,0,0,0,43.0,44.0,6.0,100,0,0,0,0,0,0,5,220,2,12,246,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
1728,192.168.50.9-104.88.65.95-48866-443-6,192.168.50.9,48866,104.88.65.95,443,6,2018-11-03 09:54:26.366536,130,4,0,123,0,46,0,30.75,21.6852484422014,0,0,0.0,0.0,946153.846153846,30769.2307692308,43.3333333333333,70.7271753524297,125,2,130,43.3333333333333,70.7271753524297,125,2,0,0.0,0.0,0,0,1,0,0,0,128,0,30769.2307692308,0.0,0,46,33.8,19.9799899899875,399.2,0,0,1,0,0,1,0,0,0,42.25,30.75,0.0,128,0,0,0,0,0,0,4,123,0,0,1325,-1,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
12249,192.168.50.8-52.85.89.197-59927-443-6,192.168.50.8,59927,52.85.89.197,443,6,2018-11-03 10:01:16.523263,18,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,666666.666666667,111111.111111111,18.0,0.0,18,18,18,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0,0,0,40,0,111111.111111111,0.0,6,6,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16364,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
50545,192.168.50.6-4.2.2.4-62266-53-17,192.168.50.6,62266,4.2.2.4,53,17,2018-11-03 09:52:59.940536,20639,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,14535.5879645332,193.807839527109,6879.66666666667,11910.736053382,20633,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,96.9039197635544,96.9039197635544,47,103,69.4,30.6724632202893,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
936,172.217.12.206-192.168.50.8-80-59769-6,192.168.50.8,59769,172.217.12.206,80,6,2018-11-03 09:43:51.493326,41121,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,291.821696943168,48.636949490528,41121.0,0.0,41121,41121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24.318474745264,24.318474745264,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16383,242,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
184686,192.168.50.8-4.2.2.4-55899-53-17,192.168.50.8,55899,4.2.2.4,53,17,2018-11-03 09:41:53.239974,20900,2,2,78,190,39,39,39.0,0.0,95,95,95.0,0.0,12822.966507177,191.387559808612,6966.66666666667,12064.0225602132,20897,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,40,95.6937799043062,95.6937799043062,39,95,61.4,30.6724632202893,940.8,0,0,0,0,0,0,0,0,1,76.75,39.0,95.0,64,0,0,0,0,0,0,2,78,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
102,172.217.12.206-192.168.50.6-80-54862-6,192.168.50.6,54862,172.217.12.206,80,6,2018-11-03 09:20:52.673520,116397619,35,30,1918,2832,436,0,54.8,138.937311297535,705,0,94.4,243.595991133992,40.8083948864968,0.558430666867851,1818712.796875,3805752.90509221,10006790,1,116397619,3423459.38235294,4717295.07590877,10047601,1,111630517,3849328.17241379,4934474.95718158,10051415,2,0,0,0,0,724,888,0.300693436005766,0.257737230862085,0,705,71.969696969697,192.463540579026,37042.2144522145,0,0,0,0,1,0,0,0,0,73.0769230769231,54.8,94.4,724,0,0,0,0,0,0,35,1918,30,2832,8192,246,33,20,144311.818181818,341655.811603379,1174437,40814,10003934.7272727,7736.88102649776,10006790,9980878,ocsp.pki.goog/GTSGIAG3,0,BENIGN
1001,172.217.1.162-192.168.50.8-443-59753-6,192.168.50.8,59753,172.217.1.162,443,6,2018-11-03 09:44:46.563127,0,2,0,37,0,31,6,18.5,17.6776695296637,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,6,31,22.6666666666667,14.4337567297406,208.333333333333,0,0,1,0,0,1,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,16497,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
57986,192.168.50.8-8.8.8.8-59232-53-17,192.168.50.8,59232,8.8.8.8,53,17,2018-11-03 09:57:20.422213,57312,2,2,66,216,33,33,33.0,0.0,108,108,108.0,0.0,4920.43551088777,69.7934115019542,19104.0,33084.7685045551,57307,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,34.8967057509771,34.8967057509771,33,108,63.0,41.0791918128875,1687.5,0,0,0,0,0,0,0,0,1,78.75,33.0,108.0,40,0,0,0,0,0,0,2,66,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
139205,192.168.50.6-8.8.8.8-58667-53-17,192.168.50.6,58667,8.8.8.8,53,17,2018-11-03 09:42:38.368399,45121,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,4077.92380488021,88.6505174973959,15040.3333333333,26046.2913738853,45116,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,44.3252587486979,44.3252587486979,32,60,43.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1462,192.168.50.9-205.185.216.42-35796-443-6,192.168.50.9,35796,205.185.216.42,443,6,2018-11-03 09:51:38.463844,10083522,18,21,2022,8240,517,0,112.333333333333,189.432589282713,2085,0,392.380952380952,706.076516830186,1017.69996634113,3.86769622756811,265355.842105263,1621824.19449242,9999773,0,83745,4926.17647058823,10280.8757666559,27972,0,10058747,502937.35,2235361.1747294,9999872,1,0,0,0,0,592,688,1.78509056656989,2.08260566099821,0,2085,256.55,540.857863218358,292527.228205128,0,0,0,0,1,0,0,0,1,263.128205128205,112.333333333333,392.380952380952,592,0,0,0,0,0,0,18,2022,21,8240,29200,59,6,32,83745.0,0.0,83745,83745,9999773.0,0.0,9999773,9999773,0,0,BENIGN
163528,192.168.50.6-4.2.2.4-53171-53-17,192.168.50.6,53171,4.2.2.4,53,17,2018-11-03 09:52:58.861629,20714,2,2,74,186,37,37,37.0,0.0,93,93,93.0,0.0,12551.8972675485,193.106111808439,6904.66666666667,11953.1713086249,20707,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,96.5530559042194,96.5530559042194,37,93,59.4,30.6724632202893,940.8,0,0,0,0,0,0,0,0,1,74.25,37.0,93.0,64,0,0,0,0,0,0,2,74,2,186,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
63054,192.168.50.6-4.2.2.4-57122-53-17,192.168.50.6,57122,4.2.2.4,53,17,2018-11-03 09:55:10.636684,20560,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,9533.07392996109,194.552529182879,6853.33333333333,11865.125382116,20554,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,97.2762645914397,97.2762645914397,41,57,47.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
169377,192.168.50.6-4.2.2.4-50512-53-17,192.168.50.6,50512,4.2.2.4,53,17,2018-11-03 09:20:53.693457,21105,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,10424.0701255627,189.528547737503,7035.0,12181.5133706777,21101,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,94.7642738687515,94.7642738687515,41,69,52.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,40,0,0,0,0,0,0,2,82,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
113779,192.168.50.6-4.2.2.4-65349-53-17,192.168.50.6,65349,4.2.2.4,53,17,2018-11-03 09:29:52.646679,21006,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,12377.4159763877,190.421784252118,7002.0,12123.4896378889,21001,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,95.2108921260592,95.2108921260592,51,79,62.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
112740,192.168.50.6-4.2.2.4-60699-53-17,192.168.50.6,60699,4.2.2.4,53,17,2018-11-03 09:46:47.798876,20643,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,12401.2982609117,193.770285326745,6881.0,11916.5095560739,20641,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,96.8851426633725,96.8851426633725,50,78,61.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1252,172.217.10.226-192.168.50.6-443-55097-6,192.168.50.6,55097,172.217.10.226,443,6,2018-11-03 09:48:52.516931,1,2,0,37,0,31,6,18.5,17.6776695296637,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666666667,14.4337567297406,208.333333333333,0,0,1,0,0,1,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1162,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,2018-11-03 09:45:08.419517,114277559,39,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.341274352911231,3007304.18421053,4488335.44033128,9909206,0,114277559,3007304.18421053,4488335.44033128,9909206,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.341274352911231,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,0,0,0,-1,-1,0,0,4.91666666666667,1.08362466945083,6,2,9523124.33333333,262739.491940153,9909206,9138375,0,0,BENIGN
167552,192.168.50.6-4.2.2.4-59144-53-17,192.168.50.6,59144,4.2.2.4,53,17,2018-11-03 09:57:13.672306,20652,2,2,182,350,91,91,91.0,0.0,175,175,175.0,0.0,25760.2169281426,193.685841564982,6884.0,11918.2416068814,20646,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,96.8429207824908,96.8429207824908,91,175,124.6,46.008694830434,2116.8,0,0,0,0,0,0,0,0,1,155.75,91.0,175.0,64,0,0,0,0,0,0,2,182,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1990,192.168.50.8-74.208.236.171-59894-80-6,192.168.50.8,59894,74.208.236.171,80,6,2018-11-03 09:57:25.205686,55281,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,217.072773647365,36.1787956078942,55281.0,0.0,55281,55281,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.0893978039471,18.0893978039471,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16425,1825,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
192,172.217.6.234-192.168.50.6-443-54867-6,192.168.50.6,54867,172.217.6.234,443,6,2018-11-03 09:20:53.494448,116544561,34,32,3870,7838,924,0,113.823529411765,239.807305293259,1430,0,244.9375,406.819841040867,100.459428561407,0.566306993940284,1792993.24615385,10103121.9996611,58144417,1,116544561,3531653.36363636,14075148.6952963,58225788,1,116482433,3757497.83870968,14509685.9617799,58185481,1,0,0,0,0,704,664,0.291733905969237,0.274573087971046,0,1430,174.746268656716,333.546386909999,111253.192220715,0,0,0,0,1,0,0,0,0,177.393939393939,113.823529411765,244.9375,704,0,0,0,0,0,0,34,3870,32,7838,8192,253,32,20,182598.0,170540.013486572,303188,62008,58058621.5,121333.159690581,58144417,57972826,0,0,BENIGN
2204,192.168.50.8-52.85.89.10-59931-443-6,192.168.50.8,59931,52.85.89.10,443,6,2018-11-03 10:01:36.962985,5114143,10,8,1255,328,552,0,125.5,225.62912046099,152,0,41.0,68.5607134485299,309.533777213504,3.51965128859322,300831.941176471,1198909.75125009,4952499,0,5114143,568238.111111111,1673999.86318738,5032004,0,122447,17492.4285714286,31627.8747302499,79983,1,0,0,0,0,224,184,1.95536182699623,1.56428946159699,0,552,83.3157894736842,171.616838280183,29452.3391812866,0,0,0,0,1,0,0,0,0,87.9444444444444,125.5,41.0,224,0,0,0,0,0,0,10,1255,8,328,8192,119,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1059,192.168.50.8-74.208.236.171-59780-80-6,192.168.50.8,59780,74.208.236.171,80,6,2018-11-03 09:45:44.208151,524071,7,2,800,0,391,0,114.285714285714,189.050887581196,0,0,0.0,0.0,1526.51072087561,17.1732456098506,65508.875,162891.318481669,465879,1,524071,87345.1666666667,186712.785844373,465879,1,3,3.0,0.0,3,3,0,0,0,0,164,64,13.3569688076616,3.81627680218902,0,391,80.0,163.934268670234,26874.4444444444,0,0,0,0,1,0,0,0,0,88.8888888888889,114.285714285714,0.0,164,0,0,0,0,0,0,7,800,2,0,8192,29200,5,20,0.0,0.0,0,0,0.0,0.0,0,0,talebi.ca/wp-content/uploads/2017/09/honeypot_big_logo-c551a80e-845x321.png,0,BENIGN
12309,192.168.50.8-4.2.2.4-64294-53-17,192.168.50.8,64294,4.2.2.4,53,17,2018-11-03 09:51:15.236794,20644,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,10269.3276496803,193.760899050572,6881.33333333333,11914.4888406231,20639,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,96.8804495252858,96.8804495252858,45,61,51.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
89416,192.168.50.6-4.2.2.4-59354-53-17,192.168.50.6,59354,4.2.2.4,53,17,2018-11-03 09:20:53.575500,21186,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,9440.19635608421,188.803927121684,7062.0,12228.2787014363,21182,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,94.4019635608421,94.4019635608421,42,58,48.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
179310,192.168.50.6-8.8.8.8-54256-53-17,192.168.50.6,54256,8.8.8.8,53,17,2018-11-03 09:29:52.963791,45275,2,2,88,164,44,44,44.0,0.0,82,82,82.0,0.0,5565.985643291,88.3489784649365,15091.6666666667,26135.2033153242,45270,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,64,44.1744892324683,44.1744892324683,44,82,59.2,20.8134571851963,433.2,0,0,0,0,0,0,0,0,1,74.0,44.0,82.0,40,0,0,0,0,0,0,2,88,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
2145,192.168.50.8-72.167.239.239-59921-80-6,192.168.50.8,59921,72.167.239.239,80,6,2018-11-03 10:01:11.018135,97,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,185567.010309278,30927.8350515464,48.5,65.7609306503489,95,2,97,48.5,65.7609306503489,95,2,0,0.0,0.0,0,0,0,0,0,0,60,0,30927.8350515464,0.0,6,6,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,16425,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
952,172.217.12.206-192.168.50.9-80-43568-6,192.168.50.9,43568,172.217.12.206,80,6,2018-11-03 09:44:32.239267,40922,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.8734665949856,40922.0,0.0,40922,40922,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24.4367332974928,24.4367332974928,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,251,244,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
